"order_id";"customer_id";"product_id";"category";"brand";"sub_category";"order_date";"quantity";"order_status";"order_channel";"warehouse_id";"payment_method";"gross_revenue";"total_cost";"discount_amount";"net_revenue";"shipping_cost";"reverse_shipping_cost";"total_logistics";"delivery_days";"delivery_status";"payment_fee";"is_returned";"return_reason";"refund_status";"net_profit"
13765;5872;218;"Fashion";"BrandA";"SubCat-1";"2024-12-12";5;"DELIVERED";"APP";12;"WALLET";3040.0;1830.0;185.0;2855.0;0.0;0.0;0.0;6;"ON_TIME";60.8;0;"No Return";"NA";964.2
14675;961;218;"Fashion";"BrandA";"SubCat-1";"2024-03-10";3;"PENDING";"CALL_CENTER";7;"WALLET";1824.0;1098.0;0.0;1824.0;0.0;0.0;0.0;6;"ON_TIME";36.48;1;"Wrong Item";"Rejected";-1134.48
14877;1723;218;"Fashion";"BrandA";"SubCat-1";"2024-11-06";5;"DELIVERED";"APP";19;"CARD";3040.0;1830.0;0.0;3040.0;0.0;0.0;0.0;6;"ON_TIME";63.84;0;"No Return";"NA";1146.16
15158;1936;218;"Fashion";"BrandA";"SubCat-1";"2024-03-25";4;"PENDING";"CALL_CENTER";20;"COD";2432.0;1464.0;0.0;2432.0;0.0;0.0;0.0;6;"ON_TIME";85.12;0;"No Return";"NA";882.88
15349;4704;218;"Fashion";"BrandA";"SubCat-1";"2024-06-17";5;"SHIPPED";"APP";1;"CARD";3040.0;1830.0;0.0;3040.0;76.0;67.0;143.0;4;"DELAYED";63.84;0;"No Return";"NA";1003.16
15349;4704;218;"Fashion";"BrandA";"SubCat-1";"2024-06-17";5;"SHIPPED";"APP";1;"CARD";3040.0;1830.0;0.0;3040.0;49.0;0.0;49.0;1;"ON_TIME";63.84;0;"No Return";"NA";1097.16
16075;2549;218;"Fashion";"BrandA";"SubCat-1";"2024-08-27";3;"DELIVERED";"CALL_CENTER";11;"WALLET";1824.0;1098.0;300.0;1524.0;123.0;0.0;123.0;2;"ON_TIME";36.48;0;"No Return";"NA";266.52
16151;546;218;"Fashion";"BrandA";"SubCat-1";"2024-10-25";2;"PENDING";"APP";14;"WALLET";1216.0;732.0;338.0;878.0;0.0;0.0;0.0;6;"ON_TIME";24.32;0;"No Return";"NA";121.68
16770;5166;218;"Fashion";"BrandA";"SubCat-1";"2024-10-06";2;"PENDING";"CALL_CENTER";10;"UPI";1216.0;732.0;0.0;1216.0;0.0;0.0;0.0;6;"ON_TIME";14.59;0;"No Return";"NA";469.41
967;807;219;"Beauty";"BrandB";"SubCat-2";"2024-11-30";3;"CANCELLED";"CALL_CENTER";4;"WALLET";2667.0;2445.0;0.0;2667.0;0.0;0.0;0.0;6;"ON_TIME";53.34;0;"No Return";"NA";168.66
5731;5891;219;"Beauty";"BrandB";"SubCat-2";"2024-12-10";4;"DELIVERED";"CALL_CENTER";19;"UPI";3556.0;3260.0;0.0;3556.0;0.0;0.0;0.0;6;"ON_TIME";42.67;0;"No Return";"NA";253.33
11533;972;219;"Beauty";"BrandB";"SubCat-2";"2024-02-10";1;"SHIPPED";"WEB";23;"UPI";889.0;815.0;0.0;889.0;0.0;0.0;0.0;6;"ON_TIME";10.67;0;"No Return";"NA";63.33
17679;8167;219;"Beauty";"BrandB";"SubCat-2";"2024-09-11";1;"PENDING";"WEB";9;"COD";889.0;815.0;0.0;889.0;0.0;0.0;0.0;6;"ON_TIME";31.12;0;"No Return";"NA";42.88
18406;1114;219;"Beauty";"BrandB";"SubCat-2";"2024-06-18";5;"DELIVERED";"WEB";2;"WALLET";4445.0;4075.0;106.0;4339.0;52.0;0.0;52.0;6;"DELAYED";88.9;0;"No Return";"NA";123.1
18406;1114;219;"Beauty";"BrandB";"SubCat-2";"2024-06-18";5;"DELIVERED";"WEB";2;"WALLET";4445.0;4075.0;106.0;4339.0;100.0;0.0;100.0;5;"ON_TIME";88.9;0;"No Return";"NA";75.1
18406;1114;219;"Beauty";"BrandB";"SubCat-2";"2024-06-18";5;"DELIVERED";"WEB";2;"WALLET";4445.0;4075.0;106.0;4339.0;58.0;0.0;58.0;5;"ON_TIME";88.9;0;"No Return";"NA";117.1
1718;7741;221;"Beauty";"BrandD";"SubCat-4";"2024-03-03";5;"DELIVERED";"APP";21;"CARD";6595.0;4340.0;0.0;6595.0;126.0;0.0;126.0;7;"DELAYED";138.5;0;"No Return";"NA";1990.5
2727;3533;221;"Beauty";"BrandD";"SubCat-4";"2024-04-14";5;"PENDING";"WEB";23;"UPI";6595.0;4340.0;258.0;6337.0;139.0;0.0;139.0;9;"ON_TIME";79.14;0;"No Return";"NA";1778.86
5603;206;221;"Beauty";"BrandD";"SubCat-4";"2024-11-03";3;"SHIPPED";"CALL_CENTER";4;"WALLET";3957.0;2604.0;175.0;3782.0;104.0;0.0;104.0;5;"ON_TIME";79.14;0;"No Return";"NA";994.86
6219;1807;221;"Beauty";"BrandD";"SubCat-4";"2024-07-24";5;"PENDING";"WEB";17;"COD";6595.0;4340.0;0.0;6595.0;0.0;0.0;0.0;6;"ON_TIME";230.83;1;"Damaged";"Processed";-4570.83
6364;5793;221;"Beauty";"BrandD";"SubCat-4";"2024-07-23";5;"PENDING";"WEB";2;"WALLET";6595.0;4340.0;181.0;6414.0;105.0;0.0;105.0;5;"LOST";131.9;0;"No Return";"NA";1837.1
6364;5793;221;"Beauty";"BrandD";"SubCat-4";"2024-07-23";5;"PENDING";"WEB";2;"WALLET";6595.0;4340.0;181.0;6414.0;102.0;0.0;102.0;6;"ON_TIME";131.9;0;"No Return";"NA";1840.1
6364;5793;221;"Beauty";"BrandD";"SubCat-4";"2024-07-23";5;"PENDING";"WEB";2;"WALLET";6595.0;4340.0;181.0;6414.0;87.0;0.0;87.0;4;"DELAYED";131.9;0;"No Return";"NA";1855.1
9653;5304;221;"Beauty";"BrandD";"SubCat-4";"2024-06-22";4;"PENDING";"WEB";24;"CARD";5276.0;3472.0;0.0;5276.0;0.0;0.0;0.0;6;"ON_TIME";110.8;0;"No Return";"NA";1693.2
10600;4499;221;"Beauty";"BrandD";"SubCat-4";"2024-08-03";1;"CANCELLED";"CALL_CENTER";19;"CARD";1319.0;868.0;0.0;1319.0;114.0;0.0;114.0;4;"DELAYED";27.7;0;"No Return";"NA";309.3
10673;7504;221;"Beauty";"BrandD";"SubCat-4";"2024-02-02";2;"DELIVERED";"APP";7;"UPI";2638.0;1736.0;261.0;2377.0;96.0;0.0;96.0;9;"LOST";31.66;0;"No Return";"NA";513.34
10673;7504;221;"Beauty";"BrandD";"SubCat-4";"2024-02-02";2;"DELIVERED";"APP";7;"UPI";2638.0;1736.0;64.0;2574.0;96.0;0.0;96.0;9;"LOST";31.66;0;"No Return";"NA";710.34
11918;365;221;"Beauty";"BrandD";"SubCat-4";"2024-07-16";4;"CANCELLED";"APP";12;"CARD";5276.0;3472.0;0.0;5276.0;0.0;0.0;0.0;6;"ON_TIME";110.8;0;"No Return";"NA";1693.2
11921;2926;221;"Beauty";"BrandD";"SubCat-4";"2024-05-10";2;"DELIVERED";"WEB";3;"WALLET";2638.0;1736.0;0.0;2638.0;0.0;0.0;0.0;6;"ON_TIME";52.76;0;"No Return";"NA";849.24
13599;8939;221;"Beauty";"BrandD";"SubCat-4";"2024-01-20";2;"PENDING";"WEB";14;"UPI";2638.0;1736.0;0.0;2638.0;0.0;0.0;0.0;6;"ON_TIME";31.66;0;"No Return";"NA";870.34
13892;3705;221;"Beauty";"BrandD";"SubCat-4";"2024-04-07";4;"DELIVERED";"APP";23;"CARD";5276.0;3472.0;99.0;5177.0;0.0;0.0;0.0;6;"ON_TIME";110.8;0;"No Return";"NA";1594.2
13892;3705;221;"Beauty";"BrandD";"SubCat-4";"2024-04-07";4;"DELIVERED";"APP";23;"CARD";5276.0;3472.0;199.0;5077.0;0.0;0.0;0.0;6;"ON_TIME";110.8;0;"No Return";"NA";1494.2
14088;8052;221;"Beauty";"BrandD";"SubCat-4";"2024-09-03";3;"CANCELLED";"CALL_CENTER";4;"COD";3957.0;2604.0;0.0;3957.0;69.0;0.0;69.0;10;"ON_TIME";138.5;1;"Quality Issue";"Processed";-2811.5
14778;5740;221;"Beauty";"BrandD";"SubCat-4";"2024-02-12";5;"PENDING";"WEB";20;"COD";6595.0;4340.0;0.0;6595.0;77.0;0.0;77.0;11;"DELAYED";230.83;0;"No Return";"NA";1947.17
19363;1573;221;"Beauty";"BrandD";"SubCat-4";"2024-05-04";4;"PENDING";"WEB";6;"WALLET";5276.0;3472.0;221.0;5055.0;0.0;0.0;0.0;6;"ON_TIME";105.52;0;"No Return";"NA";1477.48
19801;2702;221;"Beauty";"BrandD";"SubCat-4";"2024-04-04";1;"PENDING";"WEB";3;"CARD";1319.0;868.0;0.0;1319.0;0.0;0.0;0.0;6;"ON_TIME";27.7;0;"No Return";"NA";423.3
21858;6146;221;"Beauty";"BrandD";"SubCat-4";"2024-12-18";4;"CANCELLED";"WEB";8;"COD";5276.0;3472.0;6000.0;-724.0;0.0;0.0;0.0;6;"ON_TIME";184.66;0;"No Return";"NA";-4380.66
2941;5608;222;"Home";"BrandA";"SubCat-5";"2024-10-05";1;"PENDING";"WEB";10;"WALLET";1101.0;759.0;0.0;1101.0;0.0;0.0;0.0;6;"ON_TIME";22.02;0;"No Return";"NA";319.98
3331;1485;222;"Home";"BrandA";"SubCat-5";"2024-10-13";2;"PENDING";"CALL_CENTER";18;"WALLET";2202.0;1518.0;0.0;2202.0;0.0;0.0;0.0;6;"ON_TIME";44.04;0;"No Return";"NA";639.96
6592;8033;222;"Home";"BrandA";"SubCat-5";"2024-12-27";1;"DELIVERED";"WEB";21;"COD";1101.0;759.0;0.0;1101.0;105.0;0.0;105.0;2;"LOST";38.54;0;"No Return";"NA";198.46
11678;4344;222;"Home";"BrandA";"SubCat-5";"2024-05-13";3;"CANCELLED";"WEB";13;"CARD";3303.0;2277.0;346.0;2957.0;32.0;0.0;32.0;7;"DELAYED";69.36;0;"No Return";"NA";578.64
13827;5626;222;"Home";"BrandA";"SubCat-5";"2024-11-23";1;"CANCELLED";"WEB";16;"WALLET";1101.0;759.0;261.0;840.0;36.0;0.0;36.0;10;"LOST";22.02;0;"No Return";"NA";22.98
13827;5626;222;"Home";"BrandA";"SubCat-5";"2024-11-23";1;"CANCELLED";"WEB";16;"WALLET";1101.0;759.0;261.0;840.0;111.0;0.0;111.0;6;"LOST";22.02;0;"No Return";"NA";-52.02
13827;5626;222;"Home";"BrandA";"SubCat-5";"2024-11-23";1;"CANCELLED";"WEB";16;"WALLET";1101.0;759.0;261.0;840.0;30.0;0.0;30.0;1;"DELAYED";22.02;0;"No Return";"NA";28.98
13827;5626;222;"Home";"BrandA";"SubCat-5";"2024-11-23";1;"CANCELLED";"WEB";16;"WALLET";1101.0;759.0;133.0;968.0;36.0;0.0;36.0;10;"LOST";22.02;0;"No Return";"NA";150.98
13827;5626;222;"Home";"BrandA";"SubCat-5";"2024-11-23";1;"CANCELLED";"WEB";16;"WALLET";1101.0;759.0;133.0;968.0;111.0;0.0;111.0;6;"LOST";22.02;0;"No Return";"NA";75.98
13827;5626;222;"Home";"BrandA";"SubCat-5";"2024-11-23";1;"CANCELLED";"WEB";16;"WALLET";1101.0;759.0;133.0;968.0;30.0;0.0;30.0;1;"DELAYED";22.02;0;"No Return";"NA";156.98
2897;3414;223;"Home";"BrandA";"SubCat-6";"2024-07-25";4;"CANCELLED";"APP";14;"COD";1980.0;1600.0;0.0;1980.0;114.0;104.0;218.0;6;"LOST";69.3;0;"No Return";"NA";92.7
4240;3720;223;"Home";"BrandA";"SubCat-6";"2024-07-12";2;"PENDING";"WEB";4;"UPI";990.0;800.0;318.0;672.0;0.0;0.0;0.0;6;"ON_TIME";11.88;0;"No Return";"NA";-139.88
8181;635;223;"Home";"BrandA";"SubCat-6";"2024-07-10";2;"PENDING";"CALL_CENTER";14;"CARD";990.0;800.0;0.0;990.0;48.0;0.0;48.0;7;"LOST";20.79;0;"No Return";"NA";121.21
9649;384;223;"Home";"BrandA";"SubCat-6";"2024-04-01";4;"DELIVERED";"CALL_CENTER";17;"UPI";1980.0;1600.0;0.0;1980.0;0.0;0.0;0.0;6;"ON_TIME";23.76;0;"No Return";"NA";356.24
10848;915;223;"Home";"BrandA";"SubCat-6";"2024-09-01";5;"PENDING";"CALL_CENTER";11;"UPI";2475.0;2000.0;0.0;2475.0;33.0;22.0;55.0;7;"DELAYED";29.7;0;"No Return";"NA";390.3
11550;265;223;"Home";"BrandA";"SubCat-6";"2024-07-22";2;"PENDING";"CALL_CENTER";17;"COD";990.0;800.0;0.0;990.0;0.0;0.0;0.0;6;"ON_TIME";34.65;0;"No Return";"NA";155.35
11930;6648;223;"Home";"BrandA";"SubCat-6";"2024-12-22";1;"PENDING";"WEB";20;"CARD";495.0;400.0;132.0;363.0;0.0;0.0;0.0;6;"ON_TIME";10.4;0;"No Return";"NA";-47.4
11930;6648;223;"Home";"BrandA";"SubCat-6";"2024-12-22";1;"PENDING";"WEB";20;"CARD";495.0;400.0;393.0;102.0;0.0;0.0;0.0;6;"ON_TIME";10.4;0;"No Return";"NA";-308.4
18563;8339;223;"Home";"BrandA";"SubCat-6";"2024-08-02";5;"CANCELLED";"APP";11;"COD";2475.0;2000.0;0.0;2475.0;74.0;0.0;74.0;11;"LOST";86.63;0;"No Return";"NA";314.37
21415;6348;223;"Home";"BrandA";"SubCat-6";"2024-03-22";2;"PENDING";"WEB";15;"COD";990.0;800.0;330.0;660.0;0.0;0.0;0.0;6;"ON_TIME";34.65;0;"No Return";"NA";-174.65
2842;1519;226;"Grocery";"BrandD";"SubCat-9";"2024-09-19";4;"DELIVERED";"WEB";20;"COD";5892.0;2472.0;0.0;5892.0;0.0;0.0;0.0;6;"ON_TIME";206.22;0;"No Return";"NA";3213.78
9511;2814;226;"Grocery";"BrandD";"SubCat-9";"2024-12-20";3;"CANCELLED";"CALL_CENTER";19;"UPI";4419.0;1854.0;202.0;4217.0;99.0;0.0;99.0;7;"DELAYED";53.03;0;"No Return";"NA";2210.97
12432;3282;226;"Grocery";"BrandD";"SubCat-9";"2024-10-13";4;"SHIPPED";"WEB";13;"WALLET";5892.0;2472.0;161.0;5731.0;0.0;0.0;0.0;6;"ON_TIME";117.84;0;"No Return";"NA";3141.16
18504;5942;226;"Grocery";"BrandD";"SubCat-9";"2024-03-06";5;"DELIVERED";"WEB";2;"WALLET";7365.0;3090.0;332.0;7033.0;0.0;0.0;0.0;6;"ON_TIME";147.3;0;"No Return";"NA";3795.7
1297;1478;228;"Fashion";"BrandD";"SubCat-11";"2024-06-12";5;"PENDING";"CALL_CENTER";2;"CARD";2420.0;765.0;388.0;2032.0;0.0;0.0;0.0;6;"ON_TIME";50.82;0;"No Return";"NA";1216.18
2422;8921;228;"Fashion";"BrandD";"SubCat-11";"2024-08-16";4;"CANCELLED";"WEB";19;"WALLET";1936.0;612.0;0.0;1936.0;58.0;0.0;58.0;5;"DELAYED";38.72;0;"No Return";"NA";1227.28
2422;8921;228;"Fashion";"BrandD";"SubCat-11";"2024-08-16";4;"CANCELLED";"WEB";19;"WALLET";1936.0;612.0;0.0;1936.0;115.0;0.0;115.0;4;"DELAYED";38.72;0;"No Return";"NA";1170.28
9161;3921;228;"Fashion";"BrandD";"SubCat-11";"2024-11-24";2;"PENDING";"CALL_CENTER";23;"CARD";968.0;306.0;6000.0;-5032.0;0.0;0.0;0.0;6;"ON_TIME";20.33;0;"No Return";"NA";-5358.33
9161;3921;228;"Fashion";"BrandD";"SubCat-11";"2024-11-24";2;"PENDING";"CALL_CENTER";23;"CARD";968.0;306.0;256.0;712.0;0.0;0.0;0.0;6;"ON_TIME";20.33;0;"No Return";"NA";385.67
9541;7345;228;"Fashion";"BrandD";"SubCat-11";"2024-10-10";4;"CANCELLED";"WEB";13;"WALLET";1936.0;612.0;0.0;1936.0;0.0;0.0;0.0;6;"ON_TIME";38.72;1;"Wrong Item";"Rejected";-650.72
9555;5846;228;"Fashion";"BrandD";"SubCat-11";"2024-04-08";3;"DELIVERED";"WEB";10;"UPI";1452.0;459.0;0.0;1452.0;0.0;0.0;0.0;6;"ON_TIME";17.42;1;"Customer Changed Mind";"Processed";-476.42
11883;7798;228;"Fashion";"BrandD";"SubCat-11";"2024-11-25";4;"PENDING";"CALL_CENTER";2;"WALLET";1936.0;612.0;0.0;1936.0;0.0;0.0;0.0;6;"ON_TIME";38.72;0;"No Return";"NA";1285.28
14398;6976;228;"Fashion";"BrandD";"SubCat-11";"2024-08-27";3;"SHIPPED";"APP";21;"COD";1452.0;459.0;0.0;1452.0;127.0;62.0;189.0;3;"DELAYED";50.82;0;"No Return";"NA";753.18
15394;1995;228;"Fashion";"BrandD";"SubCat-11";"2024-06-09";4;"CANCELLED";"CALL_CENTER";21;"UPI";1936.0;612.0;277.0;1659.0;0.0;0.0;0.0;6;"ON_TIME";23.23;0;"No Return";"NA";1023.77
16832;7178;228;"Fashion";"BrandD";"SubCat-11";"2024-08-23";2;"SHIPPED";"WEB";23;"CARD";968.0;306.0;0.0;968.0;94.0;0.0;94.0;7;"LOST";20.33;1;"Quality Issue";"Processed";-420.33
16832;7178;228;"Fashion";"BrandD";"SubCat-11";"2024-08-23";2;"SHIPPED";"WEB";23;"CARD";968.0;306.0;0.0;968.0;45.0;0.0;45.0;1;"LOST";20.33;1;"Quality Issue";"Processed";-371.33
17567;8997;228;"Fashion";"BrandD";"SubCat-11";"2024-10-26";2;"DELIVERED";"APP";1;"COD";968.0;306.0;303.0;665.0;0.0;0.0;0.0;6;"ON_TIME";33.88;0;"No Return";"NA";325.12
4;4795;229;"Home";"BrandC";"SubCat-0";"2024-05-09";4;"CANCELLED";"WEB";11;"CARD";2276.0;1000.0;118.0;2158.0;0.0;0.0;0.0;6;"ON_TIME";47.8;0;"No Return";"NA";1110.2
4675;5116;229;"Home";"BrandC";"SubCat-0";"2024-02-02";4;"PENDING";"CALL_CENTER";20;"UPI";2276.0;1000.0;0.0;2276.0;0.0;0.0;0.0;6;"ON_TIME";27.31;0;"No Return";"NA";1248.69
5041;3772;229;"Home";"BrandC";"SubCat-0";"2024-02-03";5;"CANCELLED";"CALL_CENTER";6;"CARD";2845.0;1250.0;0.0;2845.0;0.0;0.0;0.0;6;"ON_TIME";59.75;0;"No Return";"NA";1535.25
7431;6609;229;"Home";"BrandC";"SubCat-0";"2024-04-20";1;"PENDING";"WEB";4;"UPI";569.0;250.0;0.0;569.0;62.0;0.0;62.0;4;"LOST";6.83;0;"No Return";"NA";250.17
12162;1157;229;"Home";"BrandC";"SubCat-0";"2024-12-20";2;"DELIVERED";"WEB";5;"COD";1138.0;500.0;244.0;894.0;0.0;0.0;0.0;6;"ON_TIME";39.83;0;"No Return";"NA";354.17
13137;8196;229;"Home";"BrandC";"SubCat-0";"2024-05-11";2;"DELIVERED";"APP";8;"WALLET";1138.0;500.0;0.0;1138.0;139.0;0.0;139.0;5;"LOST";22.76;0;"No Return";"NA";476.24
14032;2099;229;"Home";"BrandC";"SubCat-0";"2024-11-20";3;"PENDING";"WEB";9;"UPI";1707.0;750.0;0.0;1707.0;0.0;0.0;0.0;6;"ON_TIME";20.48;1;"Wrong Item";"Rejected";-770.48
15410;1110;229;"Home";"BrandC";"SubCat-0";"2024-05-05";1;"DELIVERED";"WEB";5;"UPI";569.0;250.0;0.0;569.0;0.0;0.0;0.0;6;"ON_TIME";6.83;0;"No Return";"NA";312.17
16958;3362;229;"Home";"BrandC";"SubCat-0";"2024-07-26";3;"SHIPPED";"WEB";14;"WALLET";1707.0;750.0;379.0;1328.0;0.0;0.0;0.0;6;"ON_TIME";34.14;0;"No Return";"NA";543.86
16958;3362;229;"Home";"BrandC";"SubCat-0";"2024-07-26";3;"SHIPPED";"WEB";14;"WALLET";1707.0;750.0;135.0;1572.0;0.0;0.0;0.0;6;"ON_TIME";34.14;0;"No Return";"NA";787.86
4493;5687;230;"Home";"BrandB";"SubCat-1";"2024-03-10";5;"DELIVERED";"CALL_CENTER";18;"WALLET";5315.0;1325.0;6000.0;-685.0;0.0;0.0;0.0;6;"ON_TIME";106.3;0;"No Return";"NA";-2116.3
4891;5538;230;"Home";"BrandB";"SubCat-1";"2024-06-27";4;"CANCELLED";"APP";10;"CARD";4252.0;1060.0;0.0;4252.0;0.0;0.0;0.0;6;"ON_TIME";89.29;1;"Damaged";"Pending";-1149.29
7180;620;230;"Home";"BrandB";"SubCat-1";"2024-01-16";4;"PENDING";"WEB";3;"COD";4252.0;1060.0;0.0;4252.0;77.0;0.0;77.0;7;"DELAYED";148.82;0;"No Return";"NA";2966.18
8510;8202;230;"Home";"BrandB";"SubCat-1";"2024-08-31";5;"SHIPPED";"WEB";17;"CARD";5315.0;1325.0;288.0;5027.0;0.0;0.0;0.0;6;"ON_TIME";111.62;0;"No Return";"NA";3590.38
8510;8202;230;"Home";"BrandB";"SubCat-1";"2024-08-31";5;"SHIPPED";"WEB";17;"CARD";5315.0;1325.0;252.0;5063.0;0.0;0.0;0.0;6;"ON_TIME";111.62;0;"No Return";"NA";3626.38
14624;8472;230;"Home";"BrandB";"SubCat-1";"2024-04-30";4;"PENDING";"APP";2;"WALLET";4252.0;1060.0;107.0;4145.0;0.0;0.0;0.0;6;"ON_TIME";85.04;0;"No Return";"NA";2999.96
15286;7402;230;"Home";"BrandB";"SubCat-1";"2024-01-07";4;"CANCELLED";"WEB";10;"WALLET";4252.0;1060.0;0.0;4252.0;0.0;0.0;0.0;6;"ON_TIME";85.04;0;"No Return";"NA";3106.96
20528;7278;230;"Home";"BrandB";"SubCat-1";"2024-12-08";5;"PENDING";"WEB";8;"COD";5315.0;1325.0;321.0;4994.0;0.0;0.0;0.0;6;"ON_TIME";186.03;0;"No Return";"NA";3482.97
20528;7278;230;"Home";"BrandB";"SubCat-1";"2024-12-08";5;"PENDING";"WEB";8;"COD";5315.0;1325.0;257.0;5058.0;0.0;0.0;0.0;6;"ON_TIME";186.03;0;"No Return";"NA";3546.97
21542;7857;230;"Home";"BrandB";"SubCat-1";"2024-12-23";2;"SHIPPED";"WEB";2;"CARD";2126.0;530.0;0.0;2126.0;0.0;0.0;0.0;6;"ON_TIME";44.65;0;"No Return";"NA";1551.35
1906;8829;231;"Fashion";"BrandD";"SubCat-2";"2024-09-16";2;"CANCELLED";"CALL_CENTER";7;"WALLET";854.0;824.0;0.0;854.0;0.0;0.0;0.0;6;"ON_TIME";17.08;0;"No Return";"NA";12.92
3975;8858;231;"Fashion";"BrandD";"SubCat-2";"2024-04-02";1;"CANCELLED";"CALL_CENTER";19;"COD";427.0;412.0;0.0;427.0;0.0;0.0;0.0;6;"ON_TIME";14.95;0;"No Return";"NA";0.05
5798;5667;231;"Fashion";"BrandD";"SubCat-2";"2024-01-26";4;"SHIPPED";"CALL_CENTER";7;"UPI";1708.0;1648.0;0.0;1708.0;0.0;0.0;0.0;6;"ON_TIME";20.5;0;"No Return";"NA";39.5
12457;6262;231;"Fashion";"BrandD";"SubCat-2";"2024-01-20";5;"PENDING";"WEB";19;"UPI";2135.0;2060.0;296.0;1839.0;39.0;0.0;39.0;10;"LOST";25.62;0;"No Return";"NA";-285.62
12457;6262;231;"Fashion";"BrandD";"SubCat-2";"2024-01-20";5;"PENDING";"WEB";19;"UPI";2135.0;2060.0;296.0;1839.0;115.0;0.0;115.0;8;"LOST";25.62;0;"No Return";"NA";-361.62
18167;2449;231;"Fashion";"BrandD";"SubCat-2";"2024-10-28";4;"PENDING";"APP";6;"UPI";1708.0;1648.0;0.0;1708.0;0.0;0.0;0.0;6;"ON_TIME";20.5;0;"No Return";"NA";39.5
18368;8921;231;"Fashion";"BrandD";"SubCat-2";"2024-03-24";1;"SHIPPED";"WEB";16;"UPI";427.0;412.0;0.0;427.0;0.0;0.0;0.0;6;"ON_TIME";5.12;0;"No Return";"NA";9.88
19465;6561;231;"Fashion";"BrandD";"SubCat-2";"2024-05-15";2;"PENDING";"WEB";15;"CARD";854.0;824.0;0.0;854.0;0.0;0.0;0.0;6;"ON_TIME";17.93;0;"No Return";"NA";12.07
20496;6773;231;"Fashion";"BrandD";"SubCat-2";"2024-07-29";1;"SHIPPED";"WEB";4;"CARD";427.0;412.0;72.0;355.0;0.0;0.0;0.0;6;"ON_TIME";8.97;0;"No Return";"NA";-65.97
893;4770;232;"Grocery";"BrandC";"SubCat-3";"2024-05-11";4;"PENDING";"WEB";9;"CARD";3516.0;3268.0;0.0;3516.0;115.0;43.0;158.0;6;"LOST";73.84;0;"No Return";"NA";16.16
1515;4096;232;"Grocery";"BrandC";"SubCat-3";"2024-09-25";5;"DELIVERED";"WEB";24;"COD";4395.0;4085.0;99.0;4296.0;0.0;0.0;0.0;6;"ON_TIME";153.83;0;"No Return";"NA";57.17
18910;5405;232;"Grocery";"BrandC";"SubCat-3";"2024-07-04";1;"CANCELLED";"WEB";2;"UPI";879.0;817.0;0.0;879.0;0.0;0.0;0.0;6;"ON_TIME";10.55;0;"No Return";"NA";51.45
21164;4202;232;"Grocery";"BrandC";"SubCat-3";"2024-10-08";3;"PENDING";"APP";16;"CARD";2637.0;2451.0;367.0;2270.0;0.0;0.0;0.0;6;"ON_TIME";55.38;1;"Late Delivery";"Rejected";-2506.38
21164;4202;232;"Grocery";"BrandC";"SubCat-3";"2024-10-08";3;"PENDING";"APP";16;"CARD";2637.0;2451.0;367.0;2270.0;0.0;0.0;0.0;6;"ON_TIME";55.38;1;"Not Specified";"Processed";-2506.38
2212;8916;234;"Fashion";"BrandA";"SubCat-5";"2024-05-20";2;"PENDING";"CALL_CENTER";23;"WALLET";1756.0;164.0;326.0;1430.0;80.0;0.0;80.0;1;"LOST";35.12;0;"No Return";"NA";1150.88
2212;8916;234;"Fashion";"BrandA";"SubCat-5";"2024-05-20";2;"PENDING";"CALL_CENTER";23;"WALLET";1756.0;164.0;326.0;1430.0;65.0;115.0;180.0;2;"LOST";35.12;0;"No Return";"NA";1050.88
5262;4302;234;"Fashion";"BrandA";"SubCat-5";"2024-01-05";4;"PENDING";"WEB";11;"CARD";3512.0;328.0;90.0;3422.0;0.0;0.0;0.0;6;"ON_TIME";73.75;1;"Damaged";"Processed";-401.75
7490;1001;234;"Fashion";"BrandA";"SubCat-5";"2024-08-26";4;"PENDING";"WEB";6;"UPI";3512.0;328.0;0.0;3512.0;0.0;0.0;0.0;6;"ON_TIME";42.14;1;"Damaged";"Processed";-370.14
9397;7966;234;"Fashion";"BrandA";"SubCat-5";"2024-01-27";1;"SHIPPED";"WEB";1;"UPI";878.0;82.0;0.0;878.0;40.0;114.0;154.0;4;"ON_TIME";10.54;0;"No Return";"NA";631.46
12517;4910;234;"Fashion";"BrandA";"SubCat-5";"2024-10-24";1;"CANCELLED";"WEB";24;"WALLET";878.0;82.0;374.0;504.0;0.0;0.0;0.0;6;"ON_TIME";17.56;0;"No Return";"NA";404.44
15347;4184;234;"Fashion";"BrandA";"SubCat-5";"2024-07-04";4;"PENDING";"WEB";18;"WALLET";3512.0;328.0;0.0;3512.0;0.0;0.0;0.0;6;"ON_TIME";70.24;0;"No Return";"NA";3113.76
15823;2883;234;"Fashion";"BrandA";"SubCat-5";"2024-11-25";2;"DELIVERED";"CALL_CENTER";6;"CARD";1756.0;164.0;244.0;1512.0;117.0;0.0;117.0;4;"LOST";36.88;0;"No Return";"NA";1194.12
15823;2883;234;"Fashion";"BrandA";"SubCat-5";"2024-11-25";2;"DELIVERED";"CALL_CENTER";6;"CARD";1756.0;164.0;308.0;1448.0;117.0;0.0;117.0;4;"LOST";36.88;0;"No Return";"NA";1130.12
821;6676;235;"Home";"BrandC";"SubCat-6";"2024-09-21";5;"PENDING";"WEB";13;"WALLET";2945.0;2230.0;0.0;2945.0;0.0;0.0;0.0;6;"ON_TIME";58.9;0;"No Return";"NA";656.1
